global_step,epoch,step_in_epoch,loss,recon_loss,reward_loss,cont_loss,kl,lr,wall_time
870,5,119,0.05006792023777962,0.002720590215176344,0.18938931822776794,0.0,0.0,0.0008,1776743474.1020558
871,5,120,0.025348402559757233,0.0023679877631366253,0.09192165732383728,0.0,0.0,0.0008,1776743474.1040564
872,5,121,0.04265821352601051,0.003704052185639739,0.15581664443016052,0.0,0.0,0.0008,1776743474.107023
873,5,122,0.06675032526254654,0.003785511711612344,0.25185924768447876,0.0,0.0,0.0008,1776743474.1100242
874,5,123,0.04352032020688057,0.002719322917982936,0.16320398449897766,0.0,0.0,0.0008,1776743474.113023
875,5,124,0.07066084444522858,0.002979785669595003,0.27072423696517944,0.0,0.0,0.0008,1776743474.1170208
876,5,125,0.027224116027355194,0.002352894051000476,0.0994848906993866,0.0,0.0,0.0008,1776743474.1200216
877,5,126,0.03137785941362381,0.003914915025234222,0.10985177010297775,0.0,0.0,0.0008,1776743474.122313
878,5,127,0.037354931235313416,0.0027607427909970284,0.13837675750255585,0.0,0.0,0.0008,1776743474.1253142
879,5,128,0.02934860810637474,0.003638380905613303,0.10284090787172318,0.0,0.0,0.0008,1776743474.1273134
880,5,129,0.041398659348487854,0.0029134198557585478,0.15394096076488495,0.0,0.0,0.0008,1776743474.1303134
881,5,130,0.028390616178512573,0.0033092426601797342,0.10032549500465393,0.0,0.0,0.0008,1776743474.132314
882,5,131,0.026761788874864578,0.0026498613879084587,0.09644770622253418,0.0,0.0,0.0008,1776743474.1343136
883,5,132,0.04076630622148514,0.003584324847906828,0.1487279236316681,0.0,0.0,0.0008,1776743474.1363132
884,5,133,0.029144151136279106,0.0025864453054964542,0.10623082518577576,0.0,0.0,0.0008,1776743474.1393151
885,5,134,0.03086567111313343,0.002758835908025503,0.11242733895778656,0.0,0.0,0.0008,1776743474.1413133
886,5,135,0.03542443364858627,0.0029628314077854156,0.12984640896320343,0.0,0.0,0.0008,1776743474.1443136
887,5,136,0.05278503894805908,0.0025428973603993654,0.20096856355667114,0.0,0.0,0.0008,1776743474.1463134
888,5,137,0.04210701957345009,0.00300567876547575,0.15640535950660706,0.0,0.0,0.0008,1776743474.1483133
889,5,138,0.029170379042625427,0.0026686398778110743,0.10600695759057999,0.0,0.0,0.0008,1776743474.150315
890,5,139,0.03748411685228348,0.0030587606597691774,0.13770142197608948,0.0,0.0,0.0008,1776743474.1535516
891,5,140,0.026355214416980743,0.0019824805203825235,0.09749093651771545,0.0,0.0,0.0008,1776743474.1562636
892,5,141,0.060542330145835876,0.0031777680851519108,0.22945824265480042,0.0,0.0,0.0008,1776743474.1588726
893,5,142,0.02527237869799137,0.003317783121019602,0.08781838417053223,0.0,0.0,0.0008,1776743474.161488
894,5,143,0.03032514452934265,0.00388889922760427,0.10574498027563095,0.0,0.0,0.0008,1776743474.164108
895,5,144,0.0364738330245018,0.0031091785058379173,0.13345861434936523,0.0,0.0,0.0008,1776743474.1662283
896,5,145,0.055763937532901764,0.004430978558957577,0.20533183217048645,0.0,0.0,0.0008,1776743474.1687853
897,5,146,0.03183472156524658,0.0023607462644577026,0.11789590865373611,0.0,0.0,0.0008,1776743474.1707852
898,5,147,0.03666233271360397,0.004518204368650913,0.12857651710510254,0.0,0.0,0.0008,1776743474.1727867
899,5,148,0.03693342208862305,0.0026298309676349163,0.13721436262130737,0.0,0.0,0.0008,1776743474.175786
900,5,149,0.057189978659152985,0.004447975195944309,0.210968017578125,0.0,0.0,0.0008,1776743474.178789
901,6,0,0.026752406731247902,0.003431962337344885,0.09328177571296692,0.0,0.0,0.0008,1776743474.406892
902,6,1,0.045904964208602905,0.0038377298042178154,0.16826893389225006,0.0,0.0,0.0008,1776743474.4168909
903,6,2,0.027500798925757408,0.0025072055868804455,0.0999743714928627,0.0,0.0,0.0008,1776743474.418891
904,6,3,0.02691582217812538,0.0029215500690042973,0.09597709029912949,0.0,0.0,0.0008,1776743474.4216738
905,6,4,0.03469977155327797,0.0025152969174087048,0.1287378966808319,0.0,0.0,0.0008,1776743474.4242752
906,6,5,0.03222436457872391,0.002842189045622945,0.11752870678901672,0.0,0.0,0.0008,1776743474.4262738
907,6,6,0.031992536038160324,0.0023799596820026636,0.11845029890537262,0.0,0.0,0.0008,1776743474.428273
908,6,7,0.03239930421113968,0.00253932923078537,0.11943989992141724,0.0,0.0,0.0008,1776743474.4312737
909,6,8,0.04027977213263512,0.004712325055152178,0.1422697901725769,0.0,0.0,0.0008,1776743474.4332724
910,6,9,0.032834943383932114,0.0025019501335918903,0.12133197486400604,0.0,0.0,0.0008,1776743474.4352725
911,6,10,0.04455626755952835,0.0034554447047412395,0.1644032895565033,0.0,0.0,0.0008,1776743474.4382725
912,6,11,0.05322685092687607,0.002693161368370056,0.20213475823402405,0.0,0.0,0.0008,1776743474.440274
913,6,12,0.06161605939269066,0.0030192071571946144,0.23438741266727448,0.0,0.0,0.0008,1776743474.4422734
914,6,13,0.030656952410936356,0.002266660099849105,0.11356116831302643,0.0,0.0,0.0008,1776743474.445273
915,6,14,0.027596257627010345,0.00242425873875618,0.10068799555301666,0.0,0.0,0.0008,1776743474.4472723
916,6,15,0.04748934134840965,0.002501834649592638,0.1799500286579132,0.0,0.0,0.0008,1776743474.4492724
917,6,16,0.044842302799224854,0.0028888355009257793,0.16781386733055115,0.0,0.0,0.0008,1776743474.4512722
918,6,17,0.061601124703884125,0.0036008115857839584,0.23200124502182007,0.0,0.0,0.0008,1776743474.4532726
919,6,18,0.033470846712589264,0.002989418338984251,0.1219257190823555,0.0,0.0,0.0008,1776743474.4562745
920,6,19,0.03478269651532173,0.0028457888402044773,0.12774762511253357,0.0,0.0,0.0008,1776743474.4592724
921,6,20,0.02349967695772648,0.0028108027763664722,0.08275549858808517,0.0,0.0,0.0008,1776743474.4612722
922,6,21,0.040623296052217484,0.0029074193444103003,0.15086351335048676,0.0,0.0,0.0008,1776743474.4632738
923,6,22,0.05719555541872978,0.004333787597715855,0.211447075009346,0.0,0.0,0.0008,1776743474.4662726
924,6,23,0.030590845271945,0.002457430586218834,0.11253365874290466,0.0,0.0,0.0008,1776743474.4682724
925,6,24,0.02837245538830757,0.003147851675748825,0.10089841485023499,0.0,0.0,0.0008,1776743474.4702723
926,6,25,0.045652762055397034,0.003968308679759502,0.16673780977725983,0.0,0.0,0.0008,1776743474.4722733
927,6,26,0.028585873544216156,0.0038817357271909714,0.09881655126810074,0.0,0.0,0.0008,1776743474.4752727
928,6,27,0.044578131288290024,0.0026534157805144787,0.16769886016845703,0.0,0.0,0.0008,1776743474.4772725
929,6,28,0.05478603392839432,0.004135275259613991,0.2026030272245407,0.0,0.0,0.0008,1776743474.4792721
930,6,29,0.034804366528987885,0.0030696408357471228,0.12693890929222107,0.0,0.0,0.0008,1776743474.4812722
931,6,30,0.04604183882474899,0.0035914659965783358,0.1698014885187149,0.0,0.0,0.0008,1776743474.4842758
932,6,31,0.06603498011827469,0.0031936001032590866,0.2513655126094818,0.0,0.0,0.0008,1776743474.4862723
933,6,32,0.04207445681095123,0.00392758147791028,0.15258750319480896,0.0,0.0,0.0008,1776743474.4882724
934,6,33,0.04457778483629227,0.0031774186063557863,0.1656014621257782,0.0,0.0,0.0008,1776743474.4902725
935,6,34,0.041517212986946106,0.003671254962682724,0.15138383209705353,0.0,0.0,0.0008,1776743474.493272
936,6,35,0.03608136624097824,0.002426648046821356,0.134618878364563,0.0,0.0,0.0008,1776743474.496272
937,6,36,0.051267046481370926,0.004006977193057537,0.18904027342796326,0.0,0.0,0.0008,1776743474.499272
938,6,37,0.04761281609535217,0.0026699271984398365,0.1797715574502945,0.0,0.0,0.0008,1776743474.501272
939,6,38,0.03813069313764572,0.0052845170721411705,0.1313847005367279,0.0,0.0,0.0008,1776743474.5062757
940,6,39,0.03339467942714691,0.0027589574456214905,0.12254288792610168,0.0,0.0,0.0008,1776743474.5102727
941,6,40,0.03302999585866928,0.004240131005644798,0.11515946686267853,0.0,0.0,0.0008,1776743474.5142722
942,6,41,0.03958754986524582,0.0036668414250016212,0.1436828374862671,0.0,0.0,0.0008,1776743474.5172749
943,6,42,0.05558711290359497,0.005233914591372013,0.20141279697418213,0.0,0.0,0.0008,1776743474.5192728
944,6,43,0.03277556225657463,0.0035901463124901056,0.11674165725708008,0.0,0.0,0.0008,1776743474.5212727
945,6,44,0.036036401987075806,0.004118015989661217,0.12767353653907776,0.0,0.0,0.0008,1776743474.5242724
946,6,45,0.04999784380197525,0.0030627762898802757,0.1877402663230896,0.0,0.0,0.0008,1776743474.5262725
947,6,46,0.029946450144052505,0.003814888186752796,0.10452624410390854,0.0,0.0,0.0008,1776743474.5282722
948,6,47,0.04291793704032898,0.0031520603224635124,0.15906350314617157,0.0,0.0,0.0008,1776743474.5312724
949,6,48,0.02548307552933693,0.003040499519556761,0.08977030217647552,0.0,0.0,0.0008,1776743474.5332723
950,6,49,0.04833797737956047,0.003657642984762788,0.1787213385105133,0.0,0.0,0.0008,1776743474.5352724
951,6,50,0.04109875112771988,0.004009062424302101,0.1483587622642517,0.0,0.0,0.0008,1776743474.5372734
952,6,51,0.04430088773369789,0.005238789599388838,0.15624839067459106,0.0,0.0,0.0008,1776743474.5412734
953,6,52,0.04934321343898773,0.004331672564148903,0.1800461709499359,0.0,0.0,0.0008,1776743474.5432725
954,6,53,0.023301664739847183,0.003116197418421507,0.08074186742305756,0.0,0.0,0.0008,1776743474.5462725
955,6,54,0.018395747989416122,0.0025569340214133263,0.06335525214672089,0.0,0.0,0.0008,1776743474.5482726
956,6,55,0.05354589223861694,0.0031572161242365837,0.20155470073223114,0.0,0.0,0.0008,1776743474.5502725
957,6,56,0.06937293708324432,0.0027745296247303486,0.26639363169670105,0.0,0.0,0.0008,1776743474.5522723
958,6,57,0.04321647062897682,0.0030987903010100126,0.16047072410583496,0.0,0.0,0.0008,1776743474.5552745
959,6,58,0.027853576466441154,0.0025057471357285976,0.10139131546020508,0.0,0.0,0.0008,1776743474.5582743
960,6,59,0.03968266397714615,0.003019183874130249,0.1466539204120636,0.0,0.0,0.0008,1776743474.5602734
961,6,60,0.06099053472280502,0.0024040837306529284,0.23434580862522125,0.0,0.0,0.0008,1776743474.5632756
962,6,61,0.02895844355225563,0.0040530557744205,0.09962154924869537,0.0,0.0,0.0008,1776743474.5667884
963,6,62,0.06245385855436325,0.0031979368068277836,0.23702368140220642,0.0,0.0,0.0008,1776743474.5690057
964,6,63,0.04397319629788399,0.003357791341841221,0.16246162354946136,0.0,0.0,0.0008,1776743474.573001
965,6,64,0.04975995048880577,0.002588873263448477,0.18868431448936462,0.0,0.0,0.0008,1776743474.575998
966,6,65,0.03033849224448204,0.0026315210852771997,0.11082788556814194,0.0,0.0,0.0008,1776743474.5789967
967,6,66,0.029940767213702202,0.0024282969534397125,0.11004988104104996,0.0,0.0,0.0008,1776743474.5809975
968,6,67,0.03381991758942604,0.003152992110699415,0.12266770005226135,0.0,0.0,0.0008,1776743474.583998
969,6,68,0.037891410291194916,0.0034321353305131197,0.13783709704875946,0.0,0.0,0.0008,1776743474.5870047
970,6,69,0.04030138999223709,0.0032744253985583782,0.1481078565120697,0.0,0.0,0.0008,1776743474.5900004
971,6,70,0.04047679156064987,0.003046074416488409,0.1497228741645813,0.0,0.0,0.0008,1776743474.5929966
972,6,71,0.029062818735837936,0.0030682766810059547,0.10397816449403763,0.0,0.0,0.0008,1776743474.5949998
973,6,72,0.04580190032720566,0.003073585219681263,0.17091326415538788,0.0,0.0,0.0008,1776743474.5989964
974,6,73,0.026062538847327232,0.0025549991987645626,0.09403015673160553,0.0,0.0,0.0008,1776743474.6029966
975,6,74,0.04515229910612106,0.0035254789981991053,0.1665072739124298,0.0,0.0,0.0008,1776743474.6058035
976,6,75,0.024378983303904533,0.002905515721067786,0.08589386940002441,0.0,0.0,0.0008,1776743474.6088035
977,6,76,0.026908572763204575,0.002871657721698284,0.09614765644073486,0.0,0.0,0.0008,1776743474.6108036
978,6,77,0.03932947665452957,0.0024032839573919773,0.14770476520061493,0.0,0.0,0.0008,1776743474.612805
979,6,78,0.035856686532497406,0.002523100934922695,0.13333433866500854,0.0,0.0,0.0008,1776743474.6158035
980,6,79,0.04192527383565903,0.00244105514138937,0.15793687105178833,0.0,0.0,0.0008,1776743474.6178036
981,6,80,0.03150782361626625,0.0025829491205513477,0.11569949984550476,0.0,0.0,0.0008,1776743474.6198037
982,6,81,0.03811013698577881,0.0026907487772405148,0.14167755842208862,0.0,0.0,0.0008,1776743474.6225162
983,6,82,0.02778990939259529,0.002732759341597557,0.10022860020399094,0.0,0.0,0.0008,1776743474.625503
984,6,83,0.030127864331007004,0.002813656348735094,0.10925683379173279,0.0,0.0,0.0008,1776743474.6275027
985,6,84,0.04794999212026596,0.004195673391222954,0.17501728236675262,0.0,0.0,0.0008,1776743474.6300666
986,6,85,0.04733775183558464,0.003308635437861085,0.1761164665222168,0.0,0.0,0.0008,1776743474.6320622
987,6,86,0.0492987185716629,0.002962476573884487,0.18534496426582336,0.0,0.0,0.0008,1776743474.6350622
988,6,87,0.039055515080690384,0.003761754836887121,0.1411750465631485,0.0,0.0,0.0008,1776743474.6370623
989,6,88,0.041742756962776184,0.0030852267518639565,0.1546301245689392,0.0,0.0,0.0008,1776743474.6390646
990,6,89,0.04822305589914322,0.0029622032307088375,0.18104341626167297,0.0,0.0,0.0008,1776743474.6420627
991,6,90,0.024249974638223648,0.002838048618286848,0.08564770221710205,0.0,0.0,0.0008,1776743474.6440625
992,6,91,0.049977343529462814,0.0044750371016561985,0.18200922012329102,0.0,0.0,0.0008,1776743474.646063
993,6,92,0.03399914875626564,0.0025431422982364893,0.12582401931285858,0.0,0.0,0.0008,1776743474.6480625
994,6,93,0.030507612973451614,0.001967920921742916,0.1141587644815445,0.0,0.0,0.0008,1776743474.6510625
995,6,94,0.030018938705325127,0.0025970954447984695,0.10968737304210663,0.0,0.0,0.0008,1776743474.6530623
996,6,95,0.02893132157623768,0.0021804794669151306,0.10700336843729019,0.0,0.0,0.0008,1776743474.6550634
997,6,96,0.04254130274057388,0.0027053579688072205,0.15934377908706665,0.0,0.0,0.0008,1776743474.6580627
998,6,97,0.05589140206575394,0.0028958881739526987,0.21198205649852753,0.0,0.0,0.0008,1776743474.6600626
999,6,98,0.051821496337652206,0.0027347553987056017,0.1963469684123993,0.0,0.0,0.0008,1776743474.6620631
1000,6,99,0.044859468936920166,0.0031542733777314425,0.16682077944278717,0.0,0.0,0.0008,1776743474.6640625
1001,6,100,0.04042328894138336,0.0037133381702005863,0.14683979749679565,0.0,0.0,0.0008,1776743474.8849251
1002,6,101,0.040805041790008545,0.0035134400241076946,0.14916640520095825,0.0,0.0,0.0008,1776743474.8955362
1003,6,102,0.05416746810078621,0.002798370784148574,0.20547638833522797,0.0,0.0,0.0008,1776743474.897536
1004,6,103,0.02926158346235752,0.0026723335031419992,0.10635700076818466,0.0,0.0,0.0008,1776743474.899536
1005,6,104,0.046077750623226166,0.0032028048299252987,0.17149978876113892,0.0,0.0,0.0008,1776743474.901536
1006,6,105,0.03298839554190636,0.0021256818436086178,0.1234508603811264,0.0,0.0,0.0008,1776743474.9035358
1007,6,106,0.03957264870405197,0.0027484651654958725,0.147296741604805,0.0,0.0,0.0008,1776743474.906539
1008,6,107,0.029644258320331573,0.002097188727930188,0.11018827557563782,0.0,0.0,0.0008,1776743474.9095387
1009,6,108,0.042915455996990204,0.0028864520136266947,0.1601160168647766,0.0,0.0,0.0008,1776743474.9115367
1010,6,109,0.03526362031698227,0.0027728022541850805,0.12996327877044678,0.0,0.0,0.0008,1776743474.914536
1011,6,110,0.025994861498475075,0.0022252113558351994,0.09507860243320465,0.0,0.0,0.0008,1776743474.916536
1012,6,111,0.027972377836704254,0.0029781307093799114,0.09997698664665222,0.0,0.0,0.0008,1776743474.918536
1013,6,112,0.030997011810541153,0.0029855179600417614,0.11204597353935242,0.0,0.0,0.0008,1776743474.9205358
1014,6,113,0.04967263340950012,0.0027381908148527145,0.18773777782917023,0.0,0.0,0.0008,1776743474.9235184
1015,6,114,0.038967374712228775,0.0023387824185192585,0.14651437103748322,0.0,0.0,0.0008,1776743474.9265177
1016,6,115,0.025794681161642075,0.0021105180494487286,0.09473665058612823,0.0,0.0,0.0008,1776743474.9285178
1017,6,116,0.031791966408491135,0.002451155334711075,0.11736324429512024,0.0,0.0,0.0008,1776743474.9305174
1018,6,117,0.05423684045672417,0.0029440647922456264,0.2051711082458496,0.0,0.0,0.0008,1776743474.932519
1019,6,118,0.05546460300683975,0.0033471002243459225,0.20847001671791077,0.0,0.0,0.0008,1776743474.9355178
1020,6,119,0.03871538117527962,0.0034191152080893517,0.14118506014347076,0.0,0.0,0.0008,1776743474.9375176
1021,6,120,0.02999425120651722,0.0032174161169677973,0.10710734128952026,0.0,0.0,0.0008,1776743474.9411147
1022,6,121,0.02892233058810234,0.002345566637814045,0.10630705952644348,0.0,0.0,0.0008,1776743474.9431155
1023,6,122,0.04761364310979843,0.003154679434373975,0.1778358519077301,0.0,0.0,0.0008,1776743474.9461143
1024,6,123,0.061947405338287354,0.002697089221328497,0.23700127005577087,0.0,0.0,0.0008,1776743474.9481144
1025,6,124,0.025300972163677216,0.0020743696950376034,0.0929064080119133,0.0,0.0,0.0008,1776743474.9511144
1026,6,125,0.04215320199728012,0.0036152517423033714,0.1541517972946167,0.0,0.0,0.0008,1776743474.9531143
1027,6,126,0.02811458148062229,0.0025316444225609303,0.1023317500948906,0.0,0.0,0.0008,1776743474.9557366
1028,6,127,0.024637194350361824,0.0029044547118246555,0.08693096041679382,0.0,0.0,0.0008,1776743474.9587379
1029,6,128,0.020559966564178467,0.002509534126147628,0.07220172882080078,0.0,0.0,0.0008,1776743474.9617372
1030,6,129,0.030810464173555374,0.0026023974642157555,0.11283226311206818,0.0,0.0,0.0008,1776743474.963737
1031,6,130,0.06472299993038177,0.0029675597324967384,0.24702176451683044,0.0,0.0,0.0008,1776743474.9667375
1032,6,131,0.061573777347803116,0.0034720550756901503,0.232406884431839,0.0,0.0,0.0008,1776743474.9687374
1033,6,132,0.03287568315863609,0.002419648226350546,0.12182413786649704,0.0,0.0,0.0008,1776743474.9707384
1034,6,133,0.047495242208242416,0.003466180060058832,0.1761162430047989,0.0,0.0,0.0008,1776743474.9737384
1035,6,134,0.040895041078329086,0.003197615034878254,0.15078970789909363,0.0,0.0,0.0008,1776743474.9757385
1036,6,135,0.042718321084976196,0.0033399227540940046,0.1575135886669159,0.0,0.0,0.0008,1776743474.978737
1037,6,136,0.03980947285890579,0.00425901310518384,0.14220184087753296,0.0,0.0,0.0008,1776743474.9807372
1038,6,137,0.032208945602178574,0.0023682513274252415,0.11936277896165848,0.0,0.0,0.0008,1776743474.982737
1039,6,138,0.03310739994049072,0.0032401971984654665,0.1194688081741333,0.0,0.0,0.0008,1776743474.9857383
1040,6,139,0.04944893717765808,0.002959453035145998,0.18595793843269348,0.0,0.0,0.0008,1776743474.987737
1041,6,140,0.03538636118173599,0.0029037813656032085,0.129930317401886,0.0,0.0,0.0008,1776743474.9898734
1042,6,141,0.04019615426659584,0.0036421488039195538,0.14621601998806,0.0,0.0,0.0008,1776743474.9928725
1043,6,142,0.030731825157999992,0.002997069153934717,0.11093902587890625,0.0,0.0,0.0008,1776743474.9948726
1044,6,143,0.05920662358403206,0.0035266256891191006,0.22271999716758728,0.0,0.0,0.0008,1776743474.9968736
1045,6,144,0.03250085562467575,0.0017038558144122362,0.12318800389766693,0.0,0.0,0.0008,1776743474.9998724
1046,6,145,0.04003303498029709,0.0030347027350217104,0.1479933261871338,0.0,0.0,0.0008,1776743475.0018728
1047,6,146,0.03407354652881622,0.002402001526206732,0.1266861855983734,0.0,0.0,0.0008,1776743475.0038724
1048,6,147,0.037573788315057755,0.0026989998295903206,0.13949915766716003,0.0,0.0,0.0008,1776743475.0068731
1049,6,148,0.0484946072101593,0.0029780585318803787,0.1820661872625351,0.0,0.0,0.0008,1776743475.009872
1050,6,149,0.04713837802410126,0.0028803690802305937,0.17703203856945038,0.0,0.0,0.0008,1776743475.0128722
1051,7,0,0.0470222570002079,0.004132043570280075,0.1715608537197113,0.0,0.0,0.0008,1776743475.0148723
1052,7,1,0.035400260239839554,0.0033110040239989758,0.12835702300071716,0.0,0.0,0.0008,1776743475.017875
1053,7,2,0.04642946273088455,0.003741954918950796,0.17075003683567047,0.0,0.0,0.0008,1776743475.0198727
1054,7,3,0.038741402328014374,0.0033767360728234053,0.141458660364151,0.0,0.0,0.0008,1776743475.0228786
1055,7,4,0.04310924932360649,0.003288667183369398,0.15928232669830322,0.0,0.0,0.0008,1776743475.0268734
1056,7,5,0.04547550529241562,0.0030564877670258284,0.1696760654449463,0.0,0.0,0.0008,1776743475.030873
1057,7,6,0.02605449967086315,0.002937501762062311,0.09246799349784851,0.0,0.0,0.0008,1776743475.0338743
1058,7,7,0.03705277293920517,0.003969166427850723,0.13233442604541779,0.0,0.0,0.0008,1776743475.0368798
1059,7,8,0.07143917679786682,0.0031090760603547096,0.27332040667533875,0.0,0.0,0.0008,1776743475.0400205
1060,7,9,0.04021260142326355,0.0023565953597426414,0.15142402052879333,0.0,0.0,0.0008,1776743475.0405366
1061,7,10,0.04362930729985237,0.003821899415925145,0.15922963619232178,0.0,0.0,0.0008,1776743475.0465484
1062,7,11,0.06311486661434174,0.0029922702815383673,0.2404903769493103,0.0,0.0,0.0008,1776743475.0488276
1063,7,12,0.07220015674829483,0.0049123079515993595,0.26915138959884644,0.0,0.0,0.0008,1776743475.0488276
1064,7,13,0.03781725466251373,0.003242956008762121,0.1382972002029419,0.0,0.0,0.0008,1776743475.0564818
1065,7,14,0.04561373218894005,0.0033567240461707115,0.16902802884578705,0.0,0.0,0.0008,1776743475.0594814
1066,7,15,0.0468619130551815,0.004467531107366085,0.16957752406597137,0.0,0.0,0.0008,1776743475.0624824
1067,7,16,0.038980502635240555,0.004084703512489796,0.13958320021629333,0.0,0.0,0.0008,1776743475.0654807
1068,7,17,0.035373445600271225,0.0031134295277297497,0.12904006242752075,0.0,0.0,0.0008,1776743475.06848
1069,7,18,0.032122667878866196,0.002750422339886427,0.11748898774385452,0.0,0.0,0.0008,1776743475.0704794
1070,7,19,0.03909078985452652,0.0023558135144412518,0.14693990349769592,0.0,0.0,0.0008,1776743475.073483
1071,7,20,0.028518196195364,0.0027949917130172253,0.10289281606674194,0.0,0.0,0.0008,1776743475.0766027
1072,7,21,0.025586826726794243,0.0029314630664885044,0.0906214565038681,0.0,0.0,0.0008,1776743475.0801227
1073,7,22,0.05577164888381958,0.0037650782614946365,0.20802628993988037,0.0,0.0,0.0008,1776743475.087122
1074,7,23,0.03211797773838043,0.0033322428353130817,0.11514294147491455,0.0,0.0,0.0008,1776743475.0901225
1075,7,24,0.045947324484586716,0.003056776011362672,0.17156219482421875,0.0,0.0,0.0008,1776743475.0941226
1076,7,25,0.03834451362490654,0.0028830054216086864,0.14184603095054626,0.0,0.0,0.0008,1776743475.097122
1077,7,26,0.0438118651509285,0.0031522647477686405,0.16263839602470398,0.0,0.0,0.0008,1776743475.0991218
1078,7,27,0.030417419970035553,0.0028088283725082874,0.11043436825275421,0.0,0.0,0.0008,1776743475.102122
1079,7,28,0.02704022452235222,0.002105590421706438,0.09973853826522827,0.0,0.0,0.0008,1776743475.1041226
1080,7,29,0.02946433424949646,0.0033382433466613293,0.10450436174869537,0.0,0.0,0.0008,1776743475.107123
1081,7,30,0.02932552434504032,0.002977496013045311,0.10539211332798004,0.0,0.0,0.0008,1776743475.1091223
1082,7,31,0.031639181077480316,0.0038097507786005735,0.1113177165389061,0.0,0.0,0.0008,1776743475.1121223
1083,7,32,0.02828589268028736,0.0020888647995889187,0.10478810966014862,0.0,0.0,0.0008,1776743475.114123
1084,7,33,0.025739308446645737,0.0033808478619903326,0.08943384140729904,0.0,0.0,0.0008,1776743475.1161218
1085,7,34,0.0400606133043766,0.0036152713000774384,0.14578136801719666,0.0,0.0,0.0008,1776743475.1191223
1086,7,35,0.03055417351424694,0.0027428027242422104,0.11124548316001892,0.0,0.0,0.0008,1776743475.1211224
1087,7,36,0.06871328502893448,0.0033239242620766163,0.2615574300289154,0.0,0.0,0.0008,1776743475.1231234
1088,7,37,0.026380930095911026,0.0025292010977864265,0.0954069197177887,0.0,0.0,0.0008,1776743475.1264064
1089,7,38,0.03745679557323456,0.0026286784559488297,0.1393124759197235,0.0,0.0,0.0008,1776743475.1294065
1090,7,39,0.040645137429237366,0.0028903887141495943,0.15101899206638336,0.0,0.0,0.0008,1776743475.1314065
1091,7,40,0.04319404810667038,0.002541102934628725,0.16261178255081177,0.0,0.0,0.0008,1776743475.1344063
1092,7,41,0.03541098162531853,0.0026992475613951683,0.13084693253040314,0.0,0.0,0.0008,1776743475.1364064
1093,7,42,0.03765976056456566,0.002365988679230213,0.14117509126663208,0.0,0.0,0.0008,1776743475.1384065
1094,7,43,0.02551685832440853,0.0027112786192446947,0.09122231602668762,0.0,0.0,0.0008,1776743475.1414068
1095,7,44,0.04489095136523247,0.0030447468161582947,0.1673848181962967,0.0,0.0,0.0008,1776743475.1434066
1096,7,45,0.030829809606075287,0.0023925164714455605,0.11374916881322861,0.0,0.0,0.0008,1776743475.1454067
1097,7,46,0.033087849617004395,0.0024992558173835278,0.12235437333583832,0.0,0.0,0.0008,1776743475.1484065
1098,7,47,0.04143746942281723,0.0029612588696181774,0.15390484035015106,0.0,0.0,0.0008,1776743475.1504066
1099,7,48,0.04351449012756348,0.0029688088688999414,0.16218271851539612,0.0,0.0,0.0008,1776743475.1524067
1100,7,49,0.0335138700902462,0.0023743242491036654,0.12455818057060242,0.0,0.0,0.0008,1776743475.1554072
1101,7,50,0.056459132581949234,0.0019350027432665229,0.218096524477005,0.0,0.0,0.0008,1776743475.38394
1102,7,51,0.029158620163798332,0.002184369135648012,0.10789700597524643,0.0,0.0,0.0008,1776743475.3949404
1103,7,52,0.046460941433906555,0.0028759725391864777,0.1743398755788803,0.0,0.0,0.0008,1776743475.3979402
1104,7,53,0.029567742720246315,0.0029365066438913345,0.10652494430541992,0.0,0.0,0.0008,1776743475.3999398
1105,7,54,0.036933161318302155,0.00250842422246933,0.1376989483833313,0.0,0.0,0.0008,1776743475.4019406
1106,7,55,0.02538410574197769,0.0024506831541657448,0.09173369407653809,0.0,0.0,0.0008,1776743475.4049401
1107,7,56,0.038524918258190155,0.0030511831864714622,0.14189493656158447,0.0,0.0,0.0008,1776743475.4069402
1108,7,57,0.029331009835004807,0.0027773859910666943,0.1062144935131073,0.0,0.0,0.0008,1776743475.40894
1109,7,58,0.037031691521406174,0.003319723065942526,0.13484787940979004,0.0,0.0,0.0008,1776743475.4119399
1110,7,59,0.04606717452406883,0.0018675797618925571,0.17679837346076965,0.0,0.0,0.0008,1776743475.4139402
1111,7,60,0.03461713716387749,0.0025591079611331224,0.12823212146759033,0.0,0.0,0.0008,1776743475.41594
1112,7,61,0.030107878148555756,0.0029390461277216673,0.10867533087730408,0.0,0.0,0.0008,1776743475.4179404
1113,7,62,0.034282196313142776,0.002673537004739046,0.12643463909626007,0.0,0.0,0.0008,1776743475.4209397
1114,7,63,0.03205365687608719,0.0033230783883482218,0.11492230743169785,0.0,0.0,0.0008,1776743475.423193
1115,7,64,0.025867583230137825,0.002185201970860362,0.09472952783107758,0.0,0.0,0.0008,1776743475.4261918
1116,7,65,0.02953452430665493,0.0034642776008695364,0.104280985891819,0.0,0.0,0.0008,1776743475.4281917
1117,7,66,0.05081084743142128,0.002327531110495329,0.19393326342105865,0.0,0.0,0.0008,1776743475.4301915
1118,7,67,0.04193170741200447,0.0030135377310216427,0.15567268431186676,0.0,0.0,0.0008,1776743475.4327717
